🐼看电视呗👉打卡,#genre#
上海教育,https://cdn2.jdshipin.com/api/bst2.php?id=setvhd/8000000
五星体育,https://cdn2.jdshipin.com/api/bst2.php?id=wxtyhd8m/8000000
劲爆体育,https://cdn2.jdshipin.com/api/bst2.php?id=jbtyhd8m/8000000
新 视 觉,https://cdn2.jdshipin.com/api/bst2.php?id=xsjhd8m/8000000
七彩戏剧,https://cdn2.jdshipin.com/api/bst2.php?id=qcxjhd8m/8000000
乐游,https://cdn2.jdshipin.com/api/bst2.php?id=qjshd8m/8000000
生活时尚,https://cdn2.jdshipin.com/api/bst2.php?id=shss8m/8000000
游戏风云,https://cdn2.jdshipin.com/api/bst2.php?id=yxfy8m/8000000
欢笑剧场4K,https://cdn2.jdshipin.com/api/bst2.php?id=hxjc4k/15000000
欢笑剧场,https://cdn2.jdshipin.com/api/bst2.php?id=hxjc8m/8000000
动漫秀场,https://cdn2.jdshipin.com/api/bst2.php?id=dmxc8m/8000000
SiTV乐游,http://otvstream-yy.otvcloud.com/otv/skcc/live/channel43040/index.m3u8
SiTV生活时尚,http://otvstream-yy.otvcloud.com/otv/skcc/live/channel43043/index.m3u8
SiTV都市剧场,http://otvstream-yy.otvcloud.com/otv/skcc/live/channel43085/index.m3u8
SiTV欢笑剧场,http://otvstream-yy.otvcloud.com/otv/skcc/live/channel43039/index.m3u8
SiTV动漫秀场,http://otvstream-yy.otvcloud.com/otv/skcc/live/channel43045/index.m3u8
SiTV新视觉,http://otvstream-yy.otvcloud.com/otv/skcc/live/channel43082/index.m3u8
SiTV魅力足球,http://otvstream-yy.otvcloud.com/otv/skcc/live/channel43083/index.m3u8
SiTV劲爆体育,http://otvstream-yy.otvcloud.com/otv/skcc/live/channel43084/index.m3u8
上海教育台,http://mywlkj.ddns.net:754/tv/dl/dl668/bestv.php?id=shjy


浦东电视台,https://pdtvlive.pudongtv.cn/live/pdtv.m3u8?txSecret=99368ed29876877386e7dbcf28e43d34&txTime=677384DB



「官方」魅力足球,http://61.136.96.78:880/97.m3u8
「官方」东方购物,http://ocj2.kksmg.com/ocj2/ocj2.m3u8
「官方」嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
「官方」崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8


🐼江苏地区👉ID32,#genre#

江苏卫视HD,http://221.226.4.10:9901/tsfile/live/1006_1.m3u8
江苏城市,http://221.226.4.10:9901/tsfile/live/1007_1.m3u8
江苏综艺,http://221.226.4.10:9901/tsfile/live/1008_1.m3u8
江苏体育休闲,http://221.226.4.10:9901/tsfile/live/1009_1.m3u8
江苏影视,http://221.226.4.10:9901/tsfile/live/1010_1.m3u8
江苏公共新闻,http://221.226.4.10:9901/tsfile/live/1011_1.m3u8

江苏|苏州新闻,http://mywlkj.ddns.net:754/tv/kan0512.php?id=1
江苏|苏州社会,http://mywlkj.ddns.net:754/tv/kan0512.php?id=2
江苏|苏州文化,http://mywlkj.ddns.net:754/tv/kan0512.php?id=3
江苏|苏州电影,http://mywlkj.ddns.net:754/tv/kan0512.php?id=4
江苏|苏州生活,http://mywlkj.ddns.net:754/tv/kan0512.php?id=5

江苏|南京教科,http://live.nbs.cn/channels/njtv/jkpd/500k.m3u8
江苏|南京生活,http://live.nbs.cn/channels/njtv/shpd/500k.m3u8
江苏|南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
江苏|南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
江苏|南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8
江苏|南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8
江苏|无锡新闻,http://stream.thmz.com/wxtv1/sd/live.m3u8#http://stream.thmz.com/wxtv1/playlist.m3u8
江苏|无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8#http://stream.thmz.com/wxtv2/playlist.m3u8
江苏|无锡都市,http://stream.thmz.com/wxtv3/sd/live.m3u8#http://stream.thmz.com/wxtv3/playlist.m3u8	
江苏|无锡生活,ttp://stream.thmz.com/wxtv4/sd/live.m3u8#http://stream.thmz.com/wxtv4/playlist.m3u8
江苏|无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8#http://stream.thmz.com/wxtv5/playlist.m3u8
江苏|无锡移动,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8	
江苏|无锡教育,https://tv.wxjy.com.cn:9001/tvwebstream/tv_channel_1359/index.m3u8
江苏|江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
江苏|宜兴新闻综合,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
江苏|宜兴紫砂,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8
江苏|常州新闻综合,http://live.qiyuevod.com/tyoetv/kcztv.php?id=czxwzh
江苏|常州都市,http://live.qiyuevod.com/tyoetv/kcztv.php?id=czds
江苏|常州公共,http://live.qiyuevod.com/tyoetv/kcztv.php?id=czgg
江苏|常州生活,http://live.qiyuevod.com/tyoetv/kcztv.php?id=czsh
江苏|常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
江苏|常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
江苏|昆山新闻综合,http://pili-publish.living.ksrmtzx.com/ksntv/ks-tv.m3u8
江苏|南通新闻综合,http://zjtv-wshls.homecdn.com/live/7cc9.m3u8
江苏|南通都市生活,http://zjtv-wshls.homecdn.com/live/7cc7.m3u8
江苏|南通影视娱乐,http://zjtv-wshls.homecdn.com/live/7cc5.m3u8
江苏|南通崇川综合,http://zjtv-wshls.homecdn.com/live/7cc1.m3u8
江苏|徐州新闻综合,http://stream3.huaihai.tv/xwzh1t/sd/live.m3u8
江苏|徐州经济生活,http://stream3.huaihai.tv/xz2t/sd/live.m3u8
江苏|徐州公共频道,http://stream3.huaihai.tv/xz4t/sd/live.m3u8
江苏|徐州文艺影视,http://stream3.huaihai.tv/xz3t/sd/live.m3u8

扬州1套新闻,http://mywlkj.ddns.net:754/tv/jsyz.php?id=1
扬州2套城市,http://mywlkj.ddns.net:754/tv/jsyz.php?id=2
扬州3套生活,http://mywlkj.ddns.net:754/tv/jsyz.php?id=3
扬州邗江频道,http://mywlkj.ddns.net:754/tv/jsyz.php?id=4
扬州江都频道,http://mywlkj.ddns.net:754/tv/jsyz.php?id=5

江苏|盐城TV-1,http://stream.0515yc.cn/yctv1/sd/live.m3u8
江苏|盐城TV-2,http://stream.0515yc.cn/yctv2/sd/live.m3u8
江苏|盐城TV-3,http://stream.0515yc.cn/yctv3/sd/live.m3u8
江苏|盐城TV-4,http://stream.0515yc.cn/yctv4/sd/live.m3u8
江苏|连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8
江苏|连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
江苏|镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
江苏|镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
江苏|靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
江苏|靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
江苏|张家港新闻,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
江苏|张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
江苏|大丰新闻,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
江苏|大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
江苏|如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江苏|溧水新闻,http://live.lsrmw.cn/zhpd/sd/live.m3u8
江苏|溧水影视,http://live.lsrmw.cn/ysyl/sd/live.m3u8
江苏|张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?checkedby:hlscat.com
江苏|靖江电视,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
江苏|句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
江苏|句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
江苏|句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
江苏|句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
江苏|铜山三农,http://stream.tstvxmt.com/ts2/sd/live.m3u8
江苏|南京江宁区,http://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
江苏|宜兴电视台,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
江苏|宜兴紫砂频道,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8
江苏|贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8
江苏|贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8
江苏|沛县电视台,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
江苏|睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
江苏|睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8
江苏|睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
江苏|睢宁资讯,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8
江苏|铜山综合,http://stream.tstvxmt.com/tstv1/sd/live.m3u8
江苏|铜山三农,http://stream.tstvxmt.com/ts3/sd/live.m3u8
江苏|新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8
江苏|新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8
江苏|常州金坛,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
江苏|武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
江苏|武进生活,https://live.wjyanghu.com/live/CH2.m3u8
江苏|常熟综合,http://play-live.21cs.cn/tv_channel/cstv1.m3u8
江苏|常熟民生,http://play-live.21cs.cn/tv_channel/cstv2.m3u8
昆江苏|山新闻,ttp://pili-publish.living.ksrmtzx.com/ksntv/ks-tv.m3u8
江苏|吴江新闻,https://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8?auth_key=2510731930-0-0-d20bd9d6583a9a0893f0eea31f59615d&extra_key=9E0feXyMxCBgm5cDmU1040aSHdHnhd5-jE8cH5fx7cW5qBM2SZbOl86Bd5e2lw9nLpOuTmUF5sQtcNjCPWlBy1dBS4Y8vdwfLS5lL_9l1v9MwGJCPOAEToX9J9eElFRh
江苏|张家港新闻,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
江苏|海安电视,ttp://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8
江苏|如东电视,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江苏|如皋电视,https://app.erugao.cn/hls/4a6790e7e65d4ef69fe962f797c8d633_1080/index.m3u8
江苏|连云港新闻,http://live.lyg1.com/zhpd/sd/live.m3u8
江苏|连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
江苏|东海综合,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8
江苏|赣榆新闻,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
🐼浙江地区👉ID33,#genre#

浙江|浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江|钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江|经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江|教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江|影视娱乐,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江|民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江|新闻频道,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江|少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江|国际频道,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江|之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江|好易购*,http://ali-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8

嘉兴新闻频道,http://play-a2.quklive.com/live/1675942165226154.m3u8
嘉兴影视文化频道,http://play-a2.quklive.com/live/1675149625220101.m3u8
嘉兴公共频道,http://play-a2.quklive.com/live/1675149601192103.m3u8

浙江|萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8#http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8#http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
浙江|余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
浙江|余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
浙江|余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
浙江|金华武义,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
浙江|金华兰溪,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
浙江|金华东阳影视,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
浙江|平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
浙江|平湖民生,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
浙江|余姚新闻,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
浙江|余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
浙江|象山新闻,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
浙江|嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
浙江|诸暨新闻,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
浙江|上虞新闻,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
浙江|上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江|上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
浙江|苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
浙江|洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
浙江|文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
浙江|永嘉新闻,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
浙江|普陀新闻,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
浙江|开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江|开化公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
浙江|龙游新闻,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江|龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江|衢江新闻,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
浙江|景宁新闻,http://play-sh11.quklive.com/live/1644806967279134.m3u8
浙江|缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
浙江|龙泉新闻,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江|庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
浙江|遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江|松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江|云和新闻,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
浙江|青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江|杭州综合,http://live.qiyuevod.com/tyoetv/migu.php?id=hzzh
浙江|杭州明珠,http://live.qiyuevod.com/tyoetv/migu.php?id=hzmz
浙江|杭州生活,http://live.qiyuevod.com/tyoetv/migu.php?id=hzsh
浙江|杭州影视,http://live.qiyuevod.com/tyoetv/migu.php?id=hzys
浙江|杭州体育,http://live.qiyuevod.com/tyoetv/migu.php?id=hzse
浙江|宁波新闻,http://www.372583307.top:4022/meytv/233.50.201.168:5140
浙江|宁波经济,http://www.372583307.top:4022/meytv/233.50.201.178:5140
浙江|宁波都市,http://www.372583307.top:4022/meytv/233.50.201.179:5140
浙江|宁波影视,http://www.372583307.top:4022/meytv/233.50.201.180:5140
浙江|宁波少儿,http://www.372583307.top:4022/meytv/233.50.201.181:5140
浙江|北仑电视台,http://play-sh.quklive.com/live/1626327731714170.m3u8
浙江|常山新闻综合,https://hlsv2.quklive.com/live/1621306190044902/index.m3u8
浙江|德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8
浙江|德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8
浙江|江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
浙江|东阳影视,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
浙江|丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
浙江|丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江|丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江|丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
浙江|丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江|丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江|丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
浙江|留学世界,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
浙江|龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江|龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江|宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
浙江|宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
浙江|宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江|宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
浙江|宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
浙江|磐安文化生活,http://hlsv2.quklive.com/live/1626401163709056/index.m3u8
浙江|磐安新闻综合,http://hlsv2.quklive.com/live/1626400915947070/index.m3u8
浙江|平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
浙江|平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
浙江|普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
浙江|衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
浙江|衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江|衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江|衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江|衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
浙江|上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
浙江|绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
浙江|绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
浙江|绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江|绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江|绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
浙江|绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
浙江|天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8
浙江|温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
浙江|文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
浙江|文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
浙江|萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江|萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江|永康华溪频道,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8
浙江|永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8
浙江|镇海先锋影视,http://pluslive.zhxww.net/channel2/sd/live.m3u8
浙江|镇海综合频道,http://pluslive.zhxww.net/channel1/sd/live.m3u8
浙江|舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
浙江|诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
🐼安徽地区👉ID34,#genre#

安徽卫视,http://mywlkj.ddns.net:754/tv/ahtv.php?id=1
安徽经济生活,http://mywlkj.ddns.net:754/tv/ahtv.php?id=2
安徽公共,http://mywlkj.ddns.net:754/tv/ahtv.php?id=3
安徽农业科教,http://mywlkj.ddns.net:754/tv/ahtv.php?id=4
安徽影视,http://mywlkj.ddns.net:754/tv/ahtv.php?id=5
安徽综艺,http://mywlkj.ddns.net:754/tv/ahtv.php?id=6
安徽国际,http://mywlkj.ddns.net:754/tv/ahtv.php?id=7

安庆新闻综合频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21017
安庆经济生活频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21018
宿州新闻综合频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21030
宿州经济生活频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21031
宿州科技教育频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21032
淮南新闻综合频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21035
淮南民生频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21036
池州文化生活频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21038
铜陵公共频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21043
铜陵教育科技频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21044
铜陵教育科技频道,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21044
灵璧县电视台,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21070
固镇县电视台,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21083
歙县电视台,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21086
肥西县电视台,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21098
利辛新闻电视台,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21105
安徽导视,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21110
利辛影视电视台,http://mywlkj.ddns.net:754/dl/dl668/21.php?id=21111
🐼福建地区👉ID35,#genre#

「官方」福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
「官方」福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
「官方」福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
「官方」云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
「官方」漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
「官方」三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
「官方」三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8

凤凰资讯,http://117.27.190.42:9901/tsfile/live/23279_1.m3u8?key=tvbox6_com&playlive=1&authid=0
凤凰中文,http://117.27.190.42:9901/tsfile/live/23280_1.m3u8?key=tvbox6_com&playlive=1&authid=0
东南卫视,http://117.27.190.42:9901/tsfile/live/23281_1.m3u8?key=tvbox6_com&playlive=1&authid=0
厦门卫视,http://117.27.190.42:9901/tsfile/live/23282_1.m3u8?key=tvbox6_com&playlive=1&authid=0
海峡卫视,http://117.27.190.42:9901/tsfile/live/23283_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福建综合,http://117.27.190.42:9901/tsfile/live/23284_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福建公共,http://117.27.190.42:9901/tsfile/live/23285_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福建新闻,http://117.27.190.42:9901/tsfile/live/23286_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福建电视剧,http://117.27.190.42:9901/tsfile/live/23287_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福建旅游,http://117.27.190.42:9901/tsfile/live/23288_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福建经济,http://117.27.190.42:9901/tsfile/live/23289_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福建少儿,http://117.27.190.42:9901/tsfile/live/23290_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福建文体,http://117.27.190.42:9901/tsfile/live/23291_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福建教育,http://117.27.190.42:9901/tsfile/live/23292_1.m3u8?key=tvbox6_com&playlive=1&authid=0
厦门-1,http://117.27.190.42:9901/tsfile/live/23293_1.m3u8?key=tvbox6_com&playlive=1&authid=0
厦门-2,http://117.27.190.42:9901/tsfile/live/23294_1.m3u8?key=tvbox6_com&playlive=1&authid=0
南平综合,http://117.27.190.42:9901/tsfile/live/23295_1.m3u8?key=tvbox6_com&playlive=1&authid=0
宁德综合,http://117.27.190.42:9901/tsfile/live/23296_1.m3u8?key=tvbox6_com&playlive=1&authid=0
龙岩综合,http://117.27.190.42:9901/tsfile/live/23297_1.m3u8?key=tvbox6_com&playlive=1&authid=0
三明综合,http://117.27.190.42:9901/tsfile/live/23298_1.m3u8?key=tvbox6_com&playlive=1&authid=0
平潭综合,http://117.27.190.42:9901/tsfile/live/23299_1.m3u8?key=tvbox6_com&playlive=1&authid=0
泉州综合,http://117.27.190.42:9901/tsfile/live/23300_1.m3u8?key=tvbox6_com&playlive=1&authid=0
福州综合,http://117.27.190.42:9901/tsfile/live/23301_1.m3u8?key=tvbox6_com&playlive=1&authid=0
莆田综合,http://117.27.190.42:9901/tsfile/live/23302_1.m3u8?key=tvbox6_com&playlive=1&authid=0
漳州综合,http://117.27.190.42:9901/tsfile/live/23303_1.m3u8?key=tvbox6_com&playlive=1&authid=0

「厦门联通」东南卫视,http://36.249.150.141:9901/tsfile/live/0137_1.m3u8
「厦门联通」福建新闻,http://36.249.150.141:9901/tsfile/live/1005_1.m3u8
「厦门联通」厦门卫视,http://36.249.150.141:9901/tsfile/live/0129_1.m3u8
「厦门联通」海峡卫视,http://36.249.150.141:9901/tsfile/live/0150_1.m3u8
「厦门联通」福建公共,http://36.249.150.141:9901/tsfile/live/1006_1.m3u8
「厦门联通」福建体育,http://36.249.150.141:9901/tsfile/live/1007_1.m3u8
